year,source_file,page,table_index,rows,cols,provavel_ruido,csv_path,first_row_preview
2004,Relatório Anual 2004 (PDF).pdf,51,1,2,2,False,data/processed/pdf_raw/2004/p051_t1.csv,"310 313
146
126
85 71 74 100 91 96 71 75
52
21 32 26 31 38 31 21 19"
2004,Relatório Anual 2004 (PDF).pdf,54,0,8,11,False,data/processed/pdf_raw/2004/p054_t0.csv,"Acidentes com
vítimas | Acidentes com
mortos e/ou f. graves | Acidentes com
mort"
2004,Relatório Anual 2004 (PDF).pdf,54,1,11,10,False,data/processed/pdf_raw/2004/p054_t1.csv,Vítimas mortais | Feridos graves | Feridos leves | Total de vítimas
2004,Relatório Anual 2004 (PDF).pdf,55,0,38,15,False,data/processed/pdf_raw/2004/p055_t0.csv,Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | Nov | Dez | Total
2004,Relatório Anual 2004 (PDF).pdf,56,0,22,7,False,data/processed/pdf_raw/2004/p056_t0.csv,"Acidentes | Mortos | Feridos
graves"
2004,Relatório Anual 2004 (PDF).pdf,56,1,26,7,False,data/processed/pdf_raw/2004/p056_t1.csv,"Acidentes c/ | Mortos | Feridos
graves | Feridos | Total de"
2004,Relatório Anual 2004 (PDF).pdf,57,0,15,15,False,data/processed/pdf_raw/2004/p057_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,57,1,15,15,False,data/processed/pdf_raw/2004/p057_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,57,2,2,2,False,data/processed/pdf_raw/2004/p057_t2.csv,
2004,Relatório Anual 2004 (PDF).pdf,57,3,2,2,False,data/processed/pdf_raw/2004/p057_t3.csv,
2004,Relatório Anual 2004 (PDF).pdf,57,4,2,2,False,data/processed/pdf_raw/2004/p057_t4.csv,
2004,Relatório Anual 2004 (PDF).pdf,57,5,2,2,False,data/processed/pdf_raw/2004/p057_t5.csv,
2004,Relatório Anual 2004 (PDF).pdf,57,6,2,2,False,data/processed/pdf_raw/2004/p057_t6.csv,
2004,Relatório Anual 2004 (PDF).pdf,57,7,2,2,False,data/processed/pdf_raw/2004/p057_t7.csv,
2004,Relatório Anual 2004 (PDF).pdf,58,0,44,9,False,data/processed/pdf_raw/2004/p058_t0.csv,Distrito de Braga
2004,Relatório Anual 2004 (PDF).pdf,61,0,9,10,False,data/processed/pdf_raw/2004/p061_t0.csv,"Acidentes com
vítimas | Acidentes com mortos
e/ou f. graves | Acidentes com
mort"
2004,Relatório Anual 2004 (PDF).pdf,61,1,11,10,False,data/processed/pdf_raw/2004/p061_t1.csv,Vítimas mortais | Feridos graves | Feridos leves | Total de vítimas
2004,Relatório Anual 2004 (PDF).pdf,62,0,44,15,False,data/processed/pdf_raw/2004/p062_t0.csv,Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | Nov | Dez | Total
2004,Relatório Anual 2004 (PDF).pdf,63,0,42,7,False,data/processed/pdf_raw/2004/p063_t0.csv,Acidentes | Acidentes
2004,Relatório Anual 2004 (PDF).pdf,64,0,32,7,False,data/processed/pdf_raw/2004/p064_t0.csv,Acidentes c/ | Feridos | Feridos | Total de
2004,Relatório Anual 2004 (PDF).pdf,65,0,16,15,False,data/processed/pdf_raw/2004/p065_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,65,1,16,15,False,data/processed/pdf_raw/2004/p065_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,65,2,2,2,False,data/processed/pdf_raw/2004/p065_t2.csv,
2004,Relatório Anual 2004 (PDF).pdf,65,3,2,2,False,data/processed/pdf_raw/2004/p065_t3.csv,
2004,Relatório Anual 2004 (PDF).pdf,65,4,2,2,False,data/processed/pdf_raw/2004/p065_t4.csv,
2004,Relatório Anual 2004 (PDF).pdf,66,0,31,9,False,data/processed/pdf_raw/2004/p066_t0.csv,Distrito de Aveiro
2004,Relatório Anual 2004 (PDF).pdf,68,0,10,10,False,data/processed/pdf_raw/2004/p068_t0.csv,"Acidentes com
vítimas | Acidentes com mortos
e/ou feridos graves | Acidentes com"
2004,Relatório Anual 2004 (PDF).pdf,68,1,9,10,False,data/processed/pdf_raw/2004/p068_t1.csv,Vítimas mortais | Feridos graves | Feridos leves | Total de vítimas
2004,Relatório Anual 2004 (PDF).pdf,68,2,26,14,False,data/processed/pdf_raw/2004/p068_t2.csv,J | an Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | Nov | Dez | Total
2004,Relatório Anual 2004 (PDF).pdf,69,0,24,7,False,data/processed/pdf_raw/2004/p069_t0.csv,Acidentes
2004,Relatório Anual 2004 (PDF).pdf,69,1,20,7,False,data/processed/pdf_raw/2004/p069_t1.csv,Acidentes c/ | Feridos | Feridos | Total de
2004,Relatório Anual 2004 (PDF).pdf,70,0,13,15,False,data/processed/pdf_raw/2004/p070_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,70,1,13,15,False,data/processed/pdf_raw/2004/p070_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,70,2,2,2,False,data/processed/pdf_raw/2004/p070_t2.csv,
2004,Relatório Anual 2004 (PDF).pdf,70,3,2,2,False,data/processed/pdf_raw/2004/p070_t3.csv,
2004,Relatório Anual 2004 (PDF).pdf,70,4,2,2,False,data/processed/pdf_raw/2004/p070_t4.csv,
2004,Relatório Anual 2004 (PDF).pdf,71,0,53,9,False,data/processed/pdf_raw/2004/p071_t0.csv,Distrito de Lisboa
2004,Relatório Anual 2004 (PDF).pdf,73,0,10,11,False,data/processed/pdf_raw/2004/p073_t0.csv,"Acidentes com
vítimas | Acidentes com mortos
e/ou feridos graves | Acidentes com"
2004,Relatório Anual 2004 (PDF).pdf,73,1,2,1,True,data/processed/pdf_raw/2004/p073_t1.csv,REGIÃO
2004,Relatório Anual 2004 (PDF).pdf,73,2,6,10,False,data/processed/pdf_raw/2004/p073_t2.csv,Vítimas mortais | Feridos graves | Feridos leves | Total de vítimas
2004,Relatório Anual 2004 (PDF).pdf,73,3,26,15,False,data/processed/pdf_raw/2004/p073_t3.csv,Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | Nov | Dez | Total
2004,Relatório Anual 2004 (PDF).pdf,74,0,19,7,False,data/processed/pdf_raw/2004/p074_t0.csv,"Acidentes | Feridos
graves"
2004,Relatório Anual 2004 (PDF).pdf,74,1,20,7,False,data/processed/pdf_raw/2004/p074_t1.csv,"Acidentes c/ | Feridos
graves | Feridos | Total de"
2004,Relatório Anual 2004 (PDF).pdf,75,0,13,15,False,data/processed/pdf_raw/2004/p075_t0.csv,Feridos graves
2004,Relatório Anual 2004 (PDF).pdf,75,1,13,15,False,data/processed/pdf_raw/2004/p075_t1.csv,Total de vítimas
2004,Relatório Anual 2004 (PDF).pdf,75,2,12,9,False,data/processed/pdf_raw/2004/p075_t2.csv,Distrito de Évora
2004,Relatório Anual 2004 (PDF).pdf,77,0,5,9,False,data/processed/pdf_raw/2004/p077_t0.csv,"REGIÃO DO
ALGARVE | Acidentes com
vítimas | Acidentes com mortos | Acidentes com"
2004,Relatório Anual 2004 (PDF).pdf,77,1,5,9,False,data/processed/pdf_raw/2004/p077_t1.csv,Vítimas mortais | Feridos graves | Feridos leves | Total de vítimas
2004,Relatório Anual 2004 (PDF).pdf,77,2,8,14,False,data/processed/pdf_raw/2004/p077_t2.csv,REGIÃO DO ALGARVE | Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | 
2004,Relatório Anual 2004 (PDF).pdf,77,3,6,8,False,data/processed/pdf_raw/2004/p077_t3.csv,"REGIÃO DO ALGARVE | Acidentes
com vítimas | Acidentes com A
mortos e/ou
f. grave"
2004,Relatório Anual 2004 (PDF).pdf,77,4,2,1,True,data/processed/pdf_raw/2004/p077_t4.csv,Acidentes
2004,Relatório Anual 2004 (PDF).pdf,77,5,7,7,False,data/processed/pdf_raw/2004/p077_t5.csv,"Acidentes c/
vítimas | Feridos
graves"
2004,Relatório Anual 2004 (PDF).pdf,78,0,10,6,False,data/processed/pdf_raw/2004/p078_t0.csv,Feridos graves
2004,Relatório Anual 2004 (PDF).pdf,78,1,4,4,False,data/processed/pdf_raw/2004/p078_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,78,2,2,2,False,data/processed/pdf_raw/2004/p078_t2.csv,
2004,Relatório Anual 2004 (PDF).pdf,78,3,12,9,False,data/processed/pdf_raw/2004/p078_t3.csv,Distrito de Faro
2004,Relatório Anual 2004 (PDF).pdf,79,0,50,3,False,data/processed/pdf_raw/2004/p079_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,80,0,18,5,False,data/processed/pdf_raw/2004/p080_t0.csv,Extensão | milhões veículos x km
2004,Relatório Anual 2004 (PDF).pdf,81,0,51,3,False,data/processed/pdf_raw/2004/p081_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,82,0,20,6,False,data/processed/pdf_raw/2004/p082_t0.csv,Homens | Mulheres
2004,Relatório Anual 2004 (PDF).pdf,82,1,6,20,False,data/processed/pdf_raw/2004/p082_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,82,2,22,6,False,data/processed/pdf_raw/2004/p082_t2.csv,Homens | Mulheres
2004,Relatório Anual 2004 (PDF).pdf,83,0,32,8,False,data/processed/pdf_raw/2004/p083_t0.csv,2000 | 2001 | 2002 | 2003 | 2004
2004,Relatório Anual 2004 (PDF).pdf,84,0,47,3,False,data/processed/pdf_raw/2004/p084_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,85,0,24,5,False,data/processed/pdf_raw/2004/p085_t0.csv,Escolas | Instrutores
2004,Relatório Anual 2004 (PDF).pdf,85,1,26,11,False,data/processed/pdf_raw/2004/p085_t1.csv,Veículos de instrução
2004,Relatório Anual 2004 (PDF).pdf,86,0,54,3,False,data/processed/pdf_raw/2004/p086_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,87,0,11,7,False,data/processed/pdf_raw/2004/p087_t0.csv,2000 | 2001 | 2002 | 2003 | 2004
2004,Relatório Anual 2004 (PDF).pdf,87,1,19,4,False,data/processed/pdf_raw/2004/p087_t1.csv,2. Veículos importados usados segundo a
2004,Relatório Anual 2004 (PDF).pdf,87,2,18,5,False,data/processed/pdf_raw/2004/p087_t2.csv,3. Veículos importados usados segundo a
2004,Relatório Anual 2004 (PDF).pdf,88,0,7,9,False,data/processed/pdf_raw/2004/p088_t0.csv,Gasolina | Gasóleo | Gás Auto | Total
2004,Relatório Anual 2004 (PDF).pdf,88,1,3,1,True,data/processed/pdf_raw/2004/p088_t1.csv,"6 271 690
5 888 196
5 835 821
5 636 686
5 508 692"
2004,Relatório Anual 2004 (PDF).pdf,88,2,2,1,True,data/processed/pdf_raw/2004/p088_t2.csv,
2004,Relatório Anual 2004 (PDF).pdf,88,3,2,1,True,data/processed/pdf_raw/2004/p088_t3.csv,
2004,Relatório Anual 2004 (PDF).pdf,88,4,2,1,True,data/processed/pdf_raw/2004/p088_t4.csv,
2004,Relatório Anual 2004 (PDF).pdf,89,0,44,3,False,data/processed/pdf_raw/2004/p089_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,90,0,15,7,False,data/processed/pdf_raw/2004/p090_t0.csv,Inspecções
2004,Relatório Anual 2004 (PDF).pdf,90,1,25,8,False,data/processed/pdf_raw/2004/p090_t1.csv,2003 | 2004
2004,Relatório Anual 2004 (PDF).pdf,91,0,5,10,False,data/processed/pdf_raw/2004/p091_t0.csv,"Travões | Direcção | Luzes | Suspensão | Ruído | Quadros e
acessórios | Outras"
2004,Relatório Anual 2004 (PDF).pdf,91,1,10,13,False,data/processed/pdf_raw/2004/p091_t1.csv,"NORTE | CENTRO | LISBOA E VALE
DO TEJO | ALENTEJO | ALGARVE"
2004,Relatório Anual 2004 (PDF).pdf,91,2,2,1,True,data/processed/pdf_raw/2004/p091_t2.csv,"Principais causas de reprovação (%)
9,7
17,6
9,5
12,0
22,5
12,2"
2004,Relatório Anual 2004 (PDF).pdf,91,3,4,9,False,data/processed/pdf_raw/2004/p091_t3.csv,"52 52
46
9 10"
2004,Relatório Anual 2004 (PDF).pdf,92,0,50,3,False,data/processed/pdf_raw/2004/p092_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,93,0,15,12,False,data/processed/pdf_raw/2004/p093_t0.csv,2000 | 2001 | 2002 | 2003 | 2004
2004,Relatório Anual 2004 (PDF).pdf,93,1,29,11,False,data/processed/pdf_raw/2004/p093_t1.csv,"Não
infractores | Infractores | Total de
testes"
2004,Relatório Anual 2004 (PDF).pdf,94,0,23,10,False,data/processed/pdf_raw/2004/p094_t0.csv,"Não
infractores | Infractores | Total de | Inf./Test."
2004,Relatório Anual 2004 (PDF).pdf,94,1,4,5,False,data/processed/pdf_raw/2004/p094_t1.csv,Acidentes | Manobras perigosas | Aleatórias
2004,Relatório Anual 2004 (PDF).pdf,94,2,8,9,False,data/processed/pdf_raw/2004/p094_t2.csv,"Não
infractores | Infractores | Total de | Inf./Test.
%"
2004,Relatório Anual 2004 (PDF).pdf,95,0,20,10,False,data/processed/pdf_raw/2004/p095_t0.csv,"Não
infractores | Infractores | Total de | Inf./Test."
2004,Relatório Anual 2004 (PDF).pdf,95,1,9,5,False,data/processed/pdf_raw/2004/p095_t1.csv,"Infractores | Total de testes | Inf./Test.
%"
2004,Relatório Anual 2004 (PDF).pdf,96,0,25,4,False,data/processed/pdf_raw/2004/p096_t0.csv,TIPO DE INFRACÇÃO | NÚMERO
2004,Relatório Anual 2004 (PDF).pdf,96,1,7,6,False,data/processed/pdf_raw/2004/p096_t1.csv,CONTRA-ORDENAÇÕES
2004,Relatório Anual 2004 (PDF).pdf,97,0,26,7,False,data/processed/pdf_raw/2004/p097_t0.csv,CONTRA-ORDENAÇÕES
2004,Relatório Anual 2004 (PDF).pdf,97,1,3,1,True,data/processed/pdf_raw/2004/p097_t1.csv,"949
904 819 274
726 632 562 1
438
340 1 1
119
1"
2004,Relatório Anual 2004 (PDF).pdf,97,2,2,1,True,data/processed/pdf_raw/2004/p097_t2.csv,"949
274
1"
2004,Relatório Anual 2004 (PDF).pdf,97,3,2,2,False,data/processed/pdf_raw/2004/p097_t3.csv,"904
632
1"
2004,Relatório Anual 2004 (PDF).pdf,97,4,2,2,False,data/processed/pdf_raw/2004/p097_t4.csv,"819
562
1"
2004,Relatório Anual 2004 (PDF).pdf,97,5,2,1,True,data/processed/pdf_raw/2004/p097_t5.csv,"726
340
1"
2004,Relatório Anual 2004 (PDF).pdf,98,0,18,1,True,data/processed/pdf_raw/2004/p098_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,99,0,8,6,False,data/processed/pdf_raw/2004/p099_t0.csv,2003
2004,Relatório Anual 2004 (PDF).pdf,99,1,8,5,False,data/processed/pdf_raw/2004/p099_t1.csv,2004
2004,Relatório Anual 2004 (PDF).pdf,99,2,10,13,False,data/processed/pdf_raw/2004/p099_t2.csv,2000 | 2001 | 2002 | 2003 | 2004
2004,Relatório Anual 2004 (PDF).pdf,100,0,15,6,False,data/processed/pdf_raw/2004/p100_t0.csv,Escalões em c.c. | Madeira (1) | Açores
2004,Relatório Anual 2004 (PDF).pdf,100,1,9,3,False,data/processed/pdf_raw/2004/p100_t1.csv,Madeira | Açores
2004,Relatório Anual 2004 (PDF).pdf,101,0,16,4,False,data/processed/pdf_raw/2004/p101_t0.csv,TIPO DE INFRACÇÃO | NÚMERO
2004,Relatório Anual 2004 (PDF).pdf,101,1,17,4,False,data/processed/pdf_raw/2004/p101_t1.csv,TIPO DE INFRACÇÃO | NÚMERO
2004,Relatório Anual 2004 (PDF).pdf,102,0,34,5,False,data/processed/pdf_raw/2004/p102_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,103,0,27,6,False,data/processed/pdf_raw/2004/p103_t0.csv,Mortos(1) por 1.000.000 hab.
2005,Relatório Anual 2005 (PDF).pdf,0,0,70,1,True,data/processed/pdf_raw/2005/p000_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,6,0,47,3,False,data/processed/pdf_raw/2005/p006_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,12,0,15,27,False,data/processed/pdf_raw/2005/p012_t0.csv,Geral | Dentro localidades | Peões | Utentes veículos
2005,Relatório Anual 2005 (PDF).pdf,14,0,1,13,True,data/processed/pdf_raw/2005/p014_t0.csv,1865 | 1750 | 1629 | 1466 | 1469 | 1356 | 1135 | 1094 | Média | 1998- | 2000=1 |
2005,Relatório Anual 2005 (PDF).pdf,14,1,1,13,True,data/processed/pdf_raw/2005/p014_t1.csv,8177 | 7697 | 6918 | 5797 | 4770 | 4659 | 4189 | 3762 | M | édia 19 | 98-2000 | 
2005,Relatório Anual 2005 (PDF).pdf,15,0,1,13,True,data/processed/pdf_raw/2005/p015_t0.csv,762 | 759 | 634 | 632 | 613 | 578 | 488 | 471 | Média 1 | 998-20 | 00=718 | 287
2005,Relatório Anual 2005 (PDF).pdf,15,1,1,13,True,data/processed/pdf_raw/2005/p015_t1.csv,5177 | 4804 | 4163 | 3365 | 2739 | 2734 | 2587 | 2280 | Média 1 | 998-20 | 00=47
2005,Relatório Anual 2005 (PDF).pdf,16,0,1,13,True,data/processed/pdf_raw/2005/p016_t0.csv,356 | 345 | 337 | 296 | 297 | 246 | 204 | 188 | M | édia 19 | 98-200 | 0=346 | 1
2005,Relatório Anual 2005 (PDF).pdf,16,1,3,1,True,data/processed/pdf_raw/2005/p016_t1.csv,
2005,Relatório Anual 2005 (PDF).pdf,16,2,1,13,True,data/processed/pdf_raw/2005/p016_t2.csv,1711 | 1537 | 1365 | 1098 | 906 | 902 | 766 | 714 | Média 1 | 998-20 | 00=153 | 
2005,Relatório Anual 2005 (PDF).pdf,17,0,1,13,True,data/processed/pdf_raw/2005/p017_t0.csv,488 | 444 | 383 | 362 | 324 | 325 | 265 | 258 | M | édia 1 | 998-200 | 0=438 | 1
2005,Relatório Anual 2005 (PDF).pdf,17,1,1,13,True,data/processed/pdf_raw/2005/p017_t1.csv,2558 | 2218 | 1905 | 1522 | 1141 | 1213 | 1092 | 985 | M | édia 1 | 998-20 | 00=
2005,Relatório Anual 2005 (PDF).pdf,27,0,28,22,False,data/processed/pdf_raw/2005/p027_t0.csv,"Acidentes
com
vítimas | Acidentes
com mortos
e/ou f. graves | Acidentes
com
mort"
2005,Relatório Anual 2005 (PDF).pdf,28,0,10,22,False,data/processed/pdf_raw/2005/p028_t0.csv,1
2005,Relatório Anual 2005 (PDF).pdf,28,1,6,1,True,data/processed/pdf_raw/2005/p028_t1.csv,"1989: Obrigatoriedade do tacógrafo 1992: Inspecções periódicas
Agravamento das s"
2005,Relatório Anual 2005 (PDF).pdf,29,0,25,5,False,data/processed/pdf_raw/2005/p029_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,29,1,3,1,True,data/processed/pdf_raw/2005/p029_t1.csv,
2005,Relatório Anual 2005 (PDF).pdf,30,0,35,13,False,data/processed/pdf_raw/2005/p030_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,30,1,5,2,False,data/processed/pdf_raw/2005/p030_t1.csv,"7,9 8,9 2,9 6,9 5,9 5,9
7,7 6,7 4,7 3,7 9,7 9,7 3,7 3,7 7,7 5,7 4,8 2,8 4,8 6,8 "
2005,Relatório Anual 2005 (PDF).pdf,30,2,1,2,True,data/processed/pdf_raw/2005/p030_t2.csv,
2005,Relatório Anual 2005 (PDF).pdf,30,3,1,2,True,data/processed/pdf_raw/2005/p030_t3.csv,
2005,Relatório Anual 2005 (PDF).pdf,30,4,1,2,True,data/processed/pdf_raw/2005/p030_t4.csv,
2005,Relatório Anual 2005 (PDF).pdf,30,5,1,2,True,data/processed/pdf_raw/2005/p030_t5.csv,
2005,Relatório Anual 2005 (PDF).pdf,30,6,1,2,True,data/processed/pdf_raw/2005/p030_t6.csv,
2005,Relatório Anual 2005 (PDF).pdf,30,7,1,2,True,data/processed/pdf_raw/2005/p030_t7.csv,
2005,Relatório Anual 2005 (PDF).pdf,31,0,24,13,False,data/processed/pdf_raw/2005/p031_t0.csv,"Total de
vítimas"
2005,Relatório Anual 2005 (PDF).pdf,31,1,16,13,False,data/processed/pdf_raw/2005/p031_t1.csv,"Acidentes c/
vítimas"
2005,Relatório Anual 2005 (PDF).pdf,31,2,25,13,False,data/processed/pdf_raw/2005/p031_t2.csv,"Total de
vítimas"
2005,Relatório Anual 2005 (PDF).pdf,32,0,16,13,False,data/processed/pdf_raw/2005/p032_t0.csv,"Vítimas
mortais"
2005,Relatório Anual 2005 (PDF).pdf,32,1,44,13,False,data/processed/pdf_raw/2005/p032_t1.csv,"Acidentes c/
vítimas | Vítimas
mortais"
2005,Relatório Anual 2005 (PDF).pdf,33,0,32,13,False,data/processed/pdf_raw/2005/p033_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,34,0,54,13,False,data/processed/pdf_raw/2005/p034_t0.csv,Acidentes c/ | Vítimas | Feridos | Total de | Índice de
2005,Relatório Anual 2005 (PDF).pdf,35,0,18,11,False,data/processed/pdf_raw/2005/p035_t0.csv,Atropelamento | Total veículos
2005,Relatório Anual 2005 (PDF).pdf,35,1,22,7,False,data/processed/pdf_raw/2005/p035_t1.csv,
2005,Relatório Anual 2005 (PDF).pdf,36,0,12,11,False,data/processed/pdf_raw/2005/p036_t0.csv,Vítimas mortais | Feridos graves | M e FG por 100
2005,Relatório Anual 2005 (PDF).pdf,36,1,18,11,False,data/processed/pdf_raw/2005/p036_t1.csv,"Vítimas
mortais
(M)"
2005,Relatório Anual 2005 (PDF).pdf,36,2,12,25,False,data/processed/pdf_raw/2005/p036_t2.csv,"11,9"
2005,Relatório Anual 2005 (PDF).pdf,37,0,25,16,False,data/processed/pdf_raw/2005/p037_t0.csv,Vítimas mortais
2005,Relatório Anual 2005 (PDF).pdf,37,1,4,9,False,data/processed/pdf_raw/2005/p037_t1.csv,Vítimas mortais (M) por 100 000 habitantes
2005,Relatório Anual 2005 (PDF).pdf,37,2,4,8,False,data/processed/pdf_raw/2005/p037_t2.csv,Vítimas mortais (M) por 100 000 habitantes
2005,Relatório Anual 2005 (PDF).pdf,38,0,23,15,False,data/processed/pdf_raw/2005/p038_t0.csv,Feridos graves
2005,Relatório Anual 2005 (PDF).pdf,38,1,23,15,False,data/processed/pdf_raw/2005/p038_t1.csv,Feridos leves
2005,Relatório Anual 2005 (PDF).pdf,39,0,23,15,False,data/processed/pdf_raw/2005/p039_t0.csv,Total de vítimas
2005,Relatório Anual 2005 (PDF).pdf,39,1,5,34,False,data/processed/pdf_raw/2005/p039_t1.csv,Mortos
2005,Relatório Anual 2005 (PDF).pdf,40,0,42,7,False,data/processed/pdf_raw/2005/p040_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,41,0,41,7,False,data/processed/pdf_raw/2005/p041_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,42,0,5,3,False,data/processed/pdf_raw/2005/p042_t0.csv,"70,7
56,2
48,1 51,8 49,6 50,3
43,8
29,3"
2005,Relatório Anual 2005 (PDF).pdf,42,1,3,3,False,data/processed/pdf_raw/2005/p042_t1.csv,
2005,Relatório Anual 2005 (PDF).pdf,42,2,2,4,False,data/processed/pdf_raw/2005/p042_t2.csv,
2005,Relatório Anual 2005 (PDF).pdf,42,3,2,4,False,data/processed/pdf_raw/2005/p042_t3.csv,
2005,Relatório Anual 2005 (PDF).pdf,42,4,15,48,False,data/processed/pdf_raw/2005/p042_t4.csv,Mortos
2005,Relatório Anual 2005 (PDF).pdf,43,0,23,9,False,data/processed/pdf_raw/2005/p043_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,43,1,11,13,False,data/processed/pdf_raw/2005/p043_t1.csv,
2005,Relatório Anual 2005 (PDF).pdf,44,0,46,9,False,data/processed/pdf_raw/2005/p044_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,45,0,28,9,False,data/processed/pdf_raw/2005/p045_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,45,1,16,9,False,data/processed/pdf_raw/2005/p045_t1.csv,
2005,Relatório Anual 2005 (PDF).pdf,46,0,73,9,False,data/processed/pdf_raw/2005/p046_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,47,0,38,7,False,data/processed/pdf_raw/2005/p047_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,48,0,38,7,False,data/processed/pdf_raw/2005/p048_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,49,0,3,2,False,data/processed/pdf_raw/2005/p049_t0.csv,"60,8
57,1 57,9 56,7
42,9 41,9 43,1
38,8"
2005,Relatório Anual 2005 (PDF).pdf,49,1,4,3,False,data/processed/pdf_raw/2005/p049_t1.csv,
2005,Relatório Anual 2005 (PDF).pdf,49,2,4,2,False,data/processed/pdf_raw/2005/p049_t2.csv,
2005,Relatório Anual 2005 (PDF).pdf,49,3,3,2,False,data/processed/pdf_raw/2005/p049_t3.csv,
2005,Relatório Anual 2005 (PDF).pdf,49,4,12,42,False,data/processed/pdf_raw/2005/p049_t4.csv,Mortos
2005,Relatório Anual 2005 (PDF).pdf,50,0,11,9,False,data/processed/pdf_raw/2005/p050_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,50,1,10,10,False,data/processed/pdf_raw/2005/p050_t1.csv,
2005,Relatório Anual 2005 (PDF).pdf,50,2,2,1,True,data/processed/pdf_raw/2005/p050_t2.csv,"0,7"
2005,Relatório Anual 2005 (PDF).pdf,50,3,18,9,False,data/processed/pdf_raw/2005/p050_t3.csv,
2005,Relatório Anual 2005 (PDF).pdf,51,0,13,9,False,data/processed/pdf_raw/2005/p051_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,51,1,9,33,False,data/processed/pdf_raw/2005/p051_t1.csv,"Mortos
F.Graves"
2005,Relatório Anual 2005 (PDF).pdf,51,2,9,9,False,data/processed/pdf_raw/2005/p051_t2.csv,Vítimas mortais
2005,Relatório Anual 2005 (PDF).pdf,52,0,14,9,False,data/processed/pdf_raw/2005/p052_t0.csv,Feridos graves
2005,Relatório Anual 2005 (PDF).pdf,52,1,10,9,False,data/processed/pdf_raw/2005/p052_t1.csv,
2005,Relatório Anual 2005 (PDF).pdf,52,2,9,12,False,data/processed/pdf_raw/2005/p052_t2.csv,"84,6
79,1"
2005,Relatório Anual 2005 (PDF).pdf,53,0,20,9,False,data/processed/pdf_raw/2005/p053_t0.csv,Feminino | Masculino | Total(1) | População* | Total cond./
2005,Relatório Anual 2005 (PDF).pdf,53,1,14,34,False,data/processed/pdf_raw/2005/p053_t1.csv,Homens
2005,Relatório Anual 2005 (PDF).pdf,54,0,37,7,False,data/processed/pdf_raw/2005/p054_t0.csv,
2005,Relatório Anual 2005 (PDF).pdf,55,0,38,7,False,data/processed/pdf_raw/2005/p055_t0.csv,
